City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
3601039,Támara,0,HN,1680458587,29,14.15,-87.3333,76.75,16.11
525426,Sobolevo,100,RU,1680458589,96,54.4299,31.8996,36.5,11.36
2191562,Dunedin,8,NZ,1680458465,71,-45.8742,170.5036,51.8,3.0
3138747,Skodje,32,NO,1680458593,65,62.5021,6.7034,44.22,2.26
5345659,El Dorado,100,US,1680458595,89,38.7666,-120.5177,48.63,1.99
2126199,Cherskiy,58,RU,1680458596,100,68.75,161.3,-36.54,1.97
158160,Katoro,43,TZ,1680458597,89,-3.0203,31.8958,65.25,2.39
2025630,Chara,100,RU,1680458598,94,56.9064,118.2631,9.21,3.33
3894426,Coyhaique,75,CL,1680458575,54,-45.5752,-72.0662,55.35,4.61
5952330,Ferme-Neuve,19,CA,1680458601,75,46.7001,-75.4493,25.7,8.32
1496153,Omsk,0,RU,1680458602,68,55.0,73.4,30.09,7.0
1861416,Ishigaki,40,JP,1680458603,72,24.3448,124.1572,66.33,6.91
2028164,Deputatsky,72,RU,1680458605,91,69.3,139.9,-15.14,4.72
1150965,Ranong,16,TH,1680458607,79,9.9658,98.6348,78.28,3.27
214481,Kananga,22,CD,1680458608,92,-5.8958,22.4178,70.86,2.28
2269594,Cascais,0,PT,1680458611,53,38.6979,-9.4215,73.26,17.27
5850554,Makakilo City,100,US,1680458612,90,21.3469,-158.0858,72.01,0.0
5983720,Iqaluit,75,CA,1680458416,62,63.7506,-68.5145,11.93,6.91
5110365,Broome,0,US,1680458615,42,42.2506,-75.833,40.01,11.5
5972762,Hay River,100,CA,1680458616,79,60.8156,-115.7999,13.96,9.22
3347353,Menongue,97,AO,1680458617,93,-14.6585,17.691,63.21,4.12
3985710,Cabo San Lucas,100,MX,1680458526,55,22.8909,-109.9124,89.62,3.0
2208248,Kaitangata,42,NZ,1680458620,91,-46.2817,169.8464,43.84,5.3
130245,Javānrūd,13,IR,1680458621,84,34.7961,46.5172,37.18,6.55
1268015,Kanhangad,19,IN,1680458622,79,12.3081,75.1063,76.89,6.67
1280037,Shache,100,CN,1680458623,20,38.4167,77.2406,55.71,1.14
553518,Kamennogorsk,75,RU,1680458624,86,60.9545,29.1339,32.52,9.6
2137773,Vao,8,NC,1680458625,81,-22.6667,167.4833,77.45,4.79
5870133,Nome,61,US,1680458626,100,64.5011,-165.4064,-7.29,6.29
1513491,Yangi Marg`ilon,75,UZ,1680458628,51,40.4272,71.7189,63.32,9.22
1623197,Tual,100,ID,1680458629,77,-5.6667,132.75,80.87,5.21
3435038,Dolores,91,AR,1680458631,40,-36.3132,-57.6792,74.73,8.23
3645532,Ciudad Bolivar,64,VE,1680458632,28,8.1222,-63.5497,97.9,8.05
2160517,Launceston,13,AU,1680458633,90,-41.45,147.1667,50.14,6.91
5557293,Sitka,12,US,1680458634,78,57.0531,-135.33,39.36,4.18
3691954,Sechura,84,PE,1680458636,61,-5.5569,-80.8222,85.8,9.06
704525,Kozova,100,UA,1680458637,94,49.4354,25.1509,40.6,12.3
1640344,Kendari,100,ID,1680458638,94,-3.945,122.4989,73.94,2.89
2094027,Kieta,24,PG,1680458437,79,-6.2167,155.6333,80.56,4.05
1714733,Dingle,71,PH,1680458640,85,10.9995,122.6711,74.3,5.91
777073,Vadsø,40,NO,1680458642,80,70.0744,29.7487,23.88,6.91
2140466,Moindou,44,NC,1680458643,86,-21.6924,165.677,76.71,2.21
3663516,Mâncio Lima,75,BR,1680458644,70,-7.6142,-72.8958,84.27,6.91
5641727,Bozeman,40,US,1680458645,45,45.6796,-111.0386,36.09,16.11
3838859,Río Gallegos,0,AR,1680458646,41,-51.6226,-69.2181,57.25,18.41
368246,Raja,16,SS,1680458647,13,8.4596,25.678,83.43,4.45
6113406,Prince Rupert,0,CA,1680458424,93,54.3161,-130.3201,37.49,3.44
4047434,Russell,82,US,1680458649,32,32.3502,-85.1999,72.97,5.41
3991169,Estación Queréndaro,40,MX,1680458651,28,19.8667,-100.9167,80.64,5.75
4132093,Springdale,20,US,1680458653,26,36.1867,-94.1288,73.53,23.02
3175788,Oga,91,IT,1680458654,86,46.4631,10.347,41.54,6.33
2121385,Severo-Kuril'sk,96,RU,1680458655,89,50.6789,156.125,30.94,14.54
3421193,Paamiut,18,GL,1680458657,54,61.994,-49.6678,30.54,5.79
933995,Souillac,75,MU,1680458658,89,-20.5167,57.5167,79.18,10.36
3530103,San Miguel de Cozumel,40,MX,1680458657,57,20.5083,-86.9458,87.87,12.66
3430988,Luján,100,AR,1680458662,67,-34.5703,-59.105,71.82,8.88
1626542,Sorong,100,ID,1680458664,86,-0.8833,131.25,77.85,1.54
4033543,Teahupoo,40,PF,1680458665,70,-17.8333,-149.2667,80.56,6.71
533933,Lovozero,97,RU,1680458666,95,68.005,35.0117,12.92,7.36
2171099,Codrington,24,AU,1680458669,91,-38.2667,141.9667,48.76,4.88
237379,Ndélé,1,CF,1680458671,15,8.4109,20.6473,85.32,0.36
7671223,Kloulklubed,53,PW,1680458672,71,7.0419,134.2556,82.24,2.19
3170069,Porto Torres,100,IT,1680458673,77,40.835,8.3972,51.98,18.34
6690297,Saint-Leu,99,RE,1680458674,97,-21.15,55.2833,77.86,4.94
688533,Yalta,41,UA,1680458675,91,44.5,34.1667,49.75,8.72
333750,Jinka,69,ET,1680458678,87,5.65,36.65,63.52,2.84
2381334,Atar,2,MR,1680458679,4,20.5169,-13.0499,97.18,3.11
2034141,Wuchang,93,CN,1680458680,27,44.9143,127.15,53.42,6.35
2184707,Wanaka,76,NZ,1680458681,89,-44.7,169.15,42.12,1.99
3625929,Tucupita,83,VE,1680458682,56,9.0622,-62.051,86.92,6.69
1037125,Montepuez,100,MZ,1680458683,87,-13.1256,38.9997,68.74,3.02
3647444,Calabozo,94,VE,1680458684,28,8.9242,-67.4293,97.07,8.63
3893629,Coquimbo,20,CL,1680458686,72,-29.9533,-71.3436,67.73,13.8
1850523,Tateyama,100,JP,1680458687,69,34.9833,139.8667,53.06,19.26
3598787,Champerico,98,GT,1680458688,60,14.3,-91.9167,93.74,10.38
3028541,Arrondissement de Carpentras,15,FR,1680458524,74,44.0833,5.1667,53.83,14.23
95788,Hīt,2,IQ,1680458691,40,33.6416,42.8251,65.16,7.54
3374210,São Filipe,0,CV,1680458692,52,14.8961,-24.4956,79.81,8.61
5924351,Clyde River,0,CA,1680458693,77,70.4692,-68.5914,-9.17,5.75
3698359,Chicama,66,PE,1680458694,58,-7.8447,-79.1469,84.74,10.58
4717644,Parker,89,US,1680458695,70,32.7668,-97.8003,76.42,3.0
2396518,Port-Gentil,40,GA,1680458696,79,-0.7193,8.7815,84.16,12.66
3452712,Porto Murtinho,0,BR,1680458697,35,-21.6989,-57.8825,95.88,4.9
3015540,Arrondissement de Gourdon,98,FR,1680458698,88,44.75,1.5,45.86,7.14
1524606,Derzhavīnsk,0,KZ,1680458700,55,51.1,66.3167,40.37,15.5
1733782,Labuan,20,MY,1680458701,94,5.2767,115.2417,73.76,0.0
110690,Faya,87,SA,1680458702,69,18.3851,42.4509,62.71,4.7
5955084,Foam Lake,100,CA,1680458703,91,51.65,-103.5343,23.02,14.43
6165406,Thompson,40,CA,1680458705,56,55.7435,-97.8558,5.16,14.97
1279945,Jiuquan,37,CN,1680458706,62,39.7432,98.5174,37.96,2.46
6137462,Saint-Augustin,100,CA,1680458707,99,51.226,-58.6502,31.91,20.42
634093,Tornio,57,FI,1680458708,91,65.8481,24.1466,21.22,4.36
3460697,Itapirapuã,49,BR,1680458709,49,-15.8233,-50.6133,88.77,3.83
3421319,Nuuk,20,GL,1680458711,43,64.1835,-51.7216,30.81,12.66
1278294,Ashta,1,IN,1680458712,27,23.0167,76.7167,78.84,6.4
2169535,Dalby,1,AU,1680458713,82,-27.1833,151.2667,61.25,9.4
2122605,Okhotsk,14,RU,1680458714,72,59.3833,143.3,11.3,15.57
3932145,Pisco,20,PE,1680458715,73,-13.7,-76.2167,78.85,8.05
2136825,Isangel,6,VU,1680458717,85,-19.55,169.2667,78.85,4.59
5367788,Lompoc,5,US,1680458718,70,34.6391,-120.4579,62.85,5.99
6067747,Matagami,100,CA,1680458558,53,49.7502,-77.6328,17.71,3.44
777019,Vardø,75,NO,1680458720,93,70.3705,31.1107,22.98,16.11
7601762,Bairiki Village,20,KI,1680458721,78,1.3292,172.9752,82.4,4.61
2610806,Vágur,92,FO,1680458723,77,61.4732,-6.8119,44.82,8.9
5746545,Portland,100,US,1680458273,86,45.5234,-122.6762,44.74,9.22
1060283,Maroantsetra,100,MG,1680458725,88,-15.4333,49.7333,77.34,2.55
2110560,Yamada,43,JP,1680458726,83,39.4667,141.95,39.13,3.78
3491355,Black River,24,JM,1680458727,55,18.0264,-77.8487,86.85,15.52
3665016,Benjamin Constant,40,BR,1680458728,78,-4.3831,-70.0311,82.53,4.61
3372760,Praia da Vitória,20,PT,1680458729,55,38.7333,-27.0667,64.65,19.08
2025099,Dauriya,96,RU,1680458731,89,49.9333,116.8667,17.15,17.96
4013724,Camargo,100,MX,1680458654,11,27.6667,-105.1667,81.93,17.05
1059051,Miandrivazo,100,MG,1680458733,86,-19.5167,45.4667,78.33,2.33
3447473,Sobradinho,8,BR,1680458734,37,-12.8333,-39.1,91.9,7.87
3836277,Santa Fe,69,AR,1680458735,42,-31.6333,-60.7,82.0,13.0
333795,Jijiga,99,ET,1680458736,80,9.35,42.8,66.54,4.52
2278682,Bensonville,66,LR,1680458737,72,6.4461,-10.6125,82.96,7.16
314967,Fethiye,96,TR,1680458739,60,36.6217,29.1164,58.87,5.77
2643044,Margate,7,GB,1680458740,70,51.3813,1.3862,45.9,8.01
2121052,Sovetskaya Gavan',60,RU,1680458741,96,48.9723,140.2878,30.65,2.71
946058,Mthatha,40,ZA,1680458742,88,-31.5889,28.7844,73.96,6.91
3346821,Ondjiva,77,AO,1680458744,49,-17.0667,15.7333,76.28,5.5
161974,Bereket,100,TM,1680458745,44,39.2446,55.5154,55.02,5.5
906221,Mkushi,99,ZM,1680458748,95,-13.6202,29.3939,63.25,5.44
567183,Danilov,100,RU,1680458749,96,58.1908,40.1717,39.45,4.43
119374,Qeshm,0,IR,1680458750,64,26.9581,56.2719,73.29,29.84
2871045,Mindelheim,100,DE,1680458752,88,48.05,10.4833,45.25,11.5
5866063,Kenai,0,US,1680458753,74,60.5544,-151.2583,30.29,10.36
4017152,Benjamín Hill,1,MX,1680458754,9,30.1667,-111.1,71.82,1.77
2030065,Mandalgovi,32,MN,1680458755,60,45.7625,106.2708,9.55,18.16
4839420,New London,0,US,1680458732,28,41.4834,-72.0662,52.12,8.01
343292,Āsosa,100,ET,1680458757,17,10.0667,34.5333,73.51,3.85
2109528,Buala,100,SB,1680458758,79,-8.145,159.5921,79.32,4.45
2440485,Niamey,85,NE,1680458759,5,13.5137,2.1098,102.49,6.91
4034551,Faanui,100,PF,1680458760,75,-16.4833,-151.75,82.08,7.49
2126682,Bilibino,100,RU,1680458762,99,68.0546,166.4372,-14.39,1.5
5117949,Freeport,0,US,1680458764,27,40.6576,-73.5832,53.29,18.41
1337607,Kudahuvadhoo,70,MV,1680458765,72,2.6708,72.8944,82.81,8.08
5767918,Pierre,0,US,1680458766,49,44.3683,-100.351,50.86,15.99
2125906,Dukat,94,RU,1680458767,100,62.55,155.55,-14.33,3.11
2986626,Plouzané,75,FR,1680458769,71,48.3833,-4.6167,51.98,9.22
1045114,Inhambane,20,MZ,1680458770,73,-23.865,35.3833,77.0,7.25
3871336,Santiago,0,CL,1680458460,23,-33.4569,-70.6483,87.28,8.05
910111,Livingstone,57,ZM,1680458772,68,-17.8419,25.8543,69.98,4.79
2108857,Gizo Government Station,92,SB,1680458773,82,-8.103,156.8419,80.29,14.16
1222396,Kuah,20,MY,1680458775,78,6.3265,99.8432,80.58,4.61
4566022,Loíza,40,PR,1680458776,61,18.4313,-65.8802,87.64,21.85
3649408,Altagracia de Orituco,78,VE,1680458777,36,9.8601,-66.3814,90.93,6.53
6058024,Lloydminster,100,CA,1680458609,93,53.2835,-110.0016,25.02,9.22
1254046,Tura,13,IN,1680458780,79,25.5198,90.2201,64.08,4.99
3628503,San Carlos,92,VE,1680458782,45,9.6612,-68.5827,88.83,1.7
5887916,Athabasca,100,CA,1680458783,78,54.7169,-113.2854,35.71,6.87
2655672,Billericay,8,GB,1680458784,67,51.6287,0.4196,50.43,4.0
2510485,Tías,20,ES,1680458785,60,28.9611,-13.645,69.48,25.32
3628473,San Cristobal,97,VE,1680458786,59,7.7669,-72.225,82.58,7.45
5864145,Homer,0,US,1680458787,63,59.6425,-151.5483,33.69,6.91
3840300,Presidencia Roque Sáenz Peña,0,AR,1680458788,32,-26.7852,-60.4388,94.24,6.93
3887344,Illapel,24,CL,1680458789,24,-31.6308,-71.1653,83.7,7.43
712387,Berezanka,100,UA,1680458791,95,46.8526,31.388,47.21,8.57
3450206,Santa Helena de Goiás,17,BR,1680458792,57,-17.8136,-50.5969,83.52,3.49
5423294,Golden,40,US,1680458793,15,39.7555,-105.2211,66.02,8.99
5010548,South Lyon,30,US,1680458794,59,42.4606,-83.6516,44.65,5.01
2057087,Kupang,100,ID,1680458795,87,-10.1667,123.5833,77.07,4.27
2438855,Téra,100,NE,1680458797,8,14.0078,0.7531,93.16,7.2
4036284,Alofi,32,NU,1680458798,88,-19.0595,-169.9187,76.89,10.36
5391959,San Francisco,75,US,1680458316,68,37.7749,-122.4194,57.18,17.0
1792916,Tianpeng,95,CN,1680458800,85,30.9866,103.9393,64.87,1.43
1650527,Balikpapan,20,ID,1680458801,100,-1.2675,116.8289,76.19,8.05
2024461,Ekimchan,94,RU,1680458802,99,53.0667,132.9667,33.94,3.11
5713587,Bend,14,US,1680458803,57,44.0582,-121.3153,40.86,8.99
2024626,Dzhebariki-Khaya,100,RU,1680458804,98,62.2167,135.8,3.38,4.14
933726,Tshane,89,BW,1680458805,35,-24.0196,21.8684,77.11,12.59
2162683,Innisfail,54,AU,1680458806,92,-17.5333,146.0333,76.17,2.66
2638534,Sandwick,100,GB,1680458807,87,60.0,-1.25,44.42,12.66
2444995,Filingué,90,NE,1680458808,7,14.3521,3.3168,91.08,7.85
2031964,Darhan,81,MN,1680458809,51,49.4867,105.9228,14.65,3.06
3998291,Loreto,96,MX,1680458535,25,22.2667,-101.9667,77.7,5.79
2079582,Alyangula,24,AU,1680458812,70,-13.8483,136.4192,81.63,6.46
3377408,Linden,93,GY,1680458730,47,6.0,-58.3,87.55,6.69
6089179,Normandin,32,CA,1680458814,61,48.8333,-72.5321,19.85,14.99
2019118,Nizhniy Tsasuchey,49,RU,1680458815,85,50.5167,115.1333,15.46,14.58
1514588,Andijan,92,UZ,1680458816,31,40.7821,72.3442,63.68,0.63
1643837,Gorontalo,100,ID,1680458817,94,0.5412,123.0595,74.3,2.3
6104820,Pinawa,97,CA,1680458818,66,50.1489,-95.8811,39.27,7.29
1812805,Dinghaicun,98,CN,1680458819,82,26.2847,119.7936,56.77,8.81
3939761,Hualmay,54,PE,1680458820,73,-11.0964,-77.6139,79.74,9.22
3662489,Santa Isabel Rio Negro,100,BR,1680458821,92,-0.4139,-65.0192,78.01,0.51
3929631,San Isidro,0,PE,1680458822,58,-12.1167,-77.05,83.79,16.11
1528606,Kemin,0,KG,1680458823,27,42.7846,75.6892,42.67,6.49
3419842,Sisimiut,100,GL,1680458825,65,66.9395,-53.6735,14.05,4.99
5411479,Alamosa,0,US,1680458826,11,37.4695,-105.87,57.18,6.67
2125693,Evensk,100,RU,1680458827,94,61.95,159.2333,18.68,9.42
86049,Jalu,0,LY,1680458828,10,29.0331,21.5482,74.8,10.22
2164837,Goulburn,28,AU,1680458830,94,-34.75,149.7167,52.79,1.99
4760059,Fredericksburg,0,US,1680458689,42,38.3032,-77.4605,61.02,12.66
286245,Sur,63,OM,1680458833,61,22.5667,59.5289,79.7,6.06
2686469,Örnsköldsvik,49,SE,1680458836,80,63.2909,18.7153,23.95,2.3
2189343,Kaeo,72,NZ,1680458837,95,-35.1,173.7833,55.33,4.88
5861897,Fairbanks,100,US,1680458838,87,64.8378,-147.7164,27.09,6.91
1177446,Gwadar,38,PK,1680458839,82,25.1216,62.3254,76.84,11.3
3462956,Frederico Westphalen,3,BR,1680458841,16,-27.3592,-53.3944,83.71,1.52
1817990,Anqiu,87,CN,1680458842,61,36.4342,119.1925,49.35,6.73
3671519,Puerto Carreño,94,CO,1680458843,31,6.189,-67.4859,97.72,4.76
217570,Buta,72,CD,1680458844,53,2.7858,24.73,80.4,2.62
1244926,Hambantota,39,LK,1680458845,83,6.1241,81.1185,77.22,3.33
3355672,Lüderitz,54,NA,1680458846,84,-26.6481,15.1594,62.58,12.48
3696183,Iquitos,75,PE,1680458847,84,-3.7481,-73.2472,84.24,5.75
3067580,Přerov,78,CZ,1680458848,77,49.4551,17.4509,40.53,13.18
1271113,Godda,36,IN,1680458849,38,24.8333,87.2167,78.62,2.06
2512186,Puerto del Rosario,0,ES,1680458851,78,28.5004,-13.8627,69.55,20.71
1862505,Hirara,71,JP,1680458852,63,24.8,125.2833,69.93,15.3
3579925,St. George's,20,GD,1680458853,70,12.0564,-61.7485,83.88,23.02
3441890,Departamento de Maldonado,87,UY,1680458854,37,-34.6667,-54.9167,76.39,6.08
1337610,Thinadhoo,76,MV,1680458855,72,0.5333,72.9333,82.4,6.78
1274055,Chittarkonda,45,IN,1680458857,66,18.1167,82.0833,76.12,3.11
2021980,Davenda,100,RU,1680458858,94,53.5556,119.317,12.97,4.94
961226,Ritchie,100,ZA,1680458859,67,-29.038,24.6028,66.61,17.83
1695546,Pandan,97,PH,1680458860,82,14.0453,124.1694,78.06,5.55
2178753,Kirakira,95,SB,1680458861,83,-10.4544,161.9205,79.48,7.0
2214827,Mizdah,2,LY,1680458862,42,31.4451,12.9801,66.45,32.06
4013593,Cocorit,82,MX,1680458863,8,27.5833,-109.9667,84.54,5.93
2156034,Muswellbrook,71,AU,1680458864,95,-32.2667,150.9,58.33,3.13
3452599,Posse,60,BR,1680458865,45,-14.0931,-46.3694,82.96,4.52
2123814,Leningradskiy,96,RU,1680458866,94,69.3833,178.4167,-17.75,8.1
1490796,Strezhevoy,100,RU,1680458868,97,60.7333,77.5889,35.33,10.36
1253237,Verāval,1,IN,1680458869,74,20.9,70.3667,75.76,9.91
2194098,Ahipara,53,NZ,1680458870,87,-35.1667,173.1667,61.84,10.74
4149959,Cape Canaveral,0,US,1680458871,62,28.4058,-80.6048,90.05,17.27
1626703,Soe,92,ID,1680458833,90,-9.8607,124.284,64.18,3.11
2037078,Hailar,100,CN,1680458873,69,49.2,119.7,28.6,20.42
5600685,Meridian,40,US,1680458761,48,43.6121,-116.3915,48.38,4.61
2450173,Taoudenni,2,ML,1680458876,5,22.6783,-3.9836,92.34,1.05
1688781,City of San Pedro,20,PH,1680458877,76,14.35,121.0167,81.63,3.44
1715015,Dicabisagan,58,PH,1680458878,89,17.0818,122.4157,74.75,2.33
3401148,Cururupu,63,BR,1680458721,86,-1.8283,-44.8683,80.51,3.91
2394819,Cotonou,85,BJ,1680458743,78,6.3654,2.4183,82.92,11.43
567806,Chuchkovo,88,RU,1680458882,85,54.2693,41.4465,43.0,6.82
962367,Richards Bay,3,ZA,1680458883,83,-28.783,32.0377,73.89,12.08
1650232,Banjar,100,ID,1680458884,85,-8.19,114.9675,77.23,2.06
6690296,Saint-Joseph,100,RE,1680458886,82,-21.3667,55.6167,77.38,5.86
5856516,‘Āhuimanu,100,US,1680458887,88,21.4447,-157.8378,75.16,6.91
3664078,Humaitá,81,BR,1680458888,68,-7.5061,-63.0208,84.45,5.84
3393692,Itarema,81,BR,1680458889,90,-2.9248,-39.9167,76.91,8.88
1640660,Gondanglegi,100,ID,1680458890,93,-7.7479,112.0132,74.68,2.8
3453827,Pindobaçu,31,BR,1680458891,25,-10.7417,-40.3608,92.88,8.99
6255012,Flinders,63,AU,1680458892,88,-34.5833,150.8552,62.19,3.0
3512067,Baní,0,DO,1680458894,51,18.2833,-70.3333,89.04,15.14
6541093,Rosignano Marittimo,83,IT,1680458895,65,43.4079,10.4729,57.88,7.92
934649,Cap Malheureux,100,MU,1680458896,74,-19.9842,57.6142,79.47,3.0
2218840,Bani Walid,10,LY,1680458897,26,31.7566,13.9942,76.5,20.56
129512,Kalāleh,100,IR,1680458898,44,37.3807,55.4916,52.34,5.55
6355222,Yulara,9,AU,1680458900,51,-25.2406,130.9889,70.74,9.17
1180281,Dera Ismail Khan,100,PK,1680458901,72,31.8327,70.9024,65.77,8.16
2809025,Bad Wildbad,100,DE,1680458902,98,48.75,8.55,45.45,7.47
3449749,Santa Vitória,5,BR,1680458791,46,-18.8386,-50.1214,86.83,1.05
10722858,Forsytheganj,100,BY,1680458904,95,52.6333,29.7333,45.86,2.64
1528998,Yumen,1,CN,1680458905,26,40.2833,97.2,37.17,1.16
4031637,Lavrentiya,14,RU,1680458906,90,65.5833,-171.0,-7.24,6.8
518325,Novopokrovskaya,32,RU,1680458908,61,45.9514,40.7006,49.77,9.75
1253628,Ginda,63,IN,1680458909,69,30.6945,78.4932,46.78,5.97
5666176,Miles City,20,US,1680458734,29,46.4083,-105.8406,47.37,33.38
5380437,Pacific Grove,75,US,1680458911,76,36.6177,-121.9166,56.01,11.99
1649378,Tambun,20,ID,1680458912,88,-6.2641,107.0712,82.49,3.44
1106643,Quatre Cocos,93,MU,1680458914,82,-20.2078,57.7625,79.09,6.8
3374333,Praia,0,CV,1680458915,39,14.9215,-23.5087,86.54,14.97
336454,Ginir,87,ET,1680458916,85,7.1333,40.7,59.95,3.78
1512101,Agirish,48,RU,1680458917,92,61.9247,63.0231,32.7,6.46
2429344,Kyabé,5,TD,1680458918,16,9.4515,18.9449,93.15,1.77
1492566,Severo-Yeniseyskiy,100,RU,1680458919,92,60.3725,93.0408,17.29,12.66
3393115,Paracuru,100,BR,1680458920,79,-3.41,-39.0306,82.11,5.95
2304548,Anloga,94,GH,1680458921,79,5.7947,0.8973,82.99,13.85
4301317,Morehead,0,US,1680458923,47,37.2711,-87.1764,59.79,5.75
3996387,Matehuala,100,MX,1680458695,38,23.65,-100.65,79.03,1.25
2027042,Batagay-Alyta,100,RU,1680458925,83,67.8006,130.4114,4.3,5.97
485215,Synya,58,RU,1680458926,97,65.3718,58.0387,14.56,3.51
521776,Nikol'sk,100,RU,1680458927,78,53.7189,46.0712,43.81,4.21
5972291,Havre-St-Pierre,75,CA,1680458929,86,50.2334,-63.5986,34.16,20.71
4565090,Guánica,2,PR,1680458930,65,17.9716,-66.908,90.28,18.75
1486321,Yar-Sale,100,RU,1680458931,86,66.8333,70.8333,18.72,9.71
2015852,Svetlaya,94,RU,1680458932,77,46.5389,138.3297,36.32,5.03
70979,Sayyan,58,YE,1680458933,57,15.1718,44.3244,63.68,3.18
1502073,Krasnosel'kup,100,RU,1680458935,97,65.7,82.4667,32.94,17.29
